ID,Title,Date,Image URL,Type,Status,Labels,Country,Province,District,Sub Ditstrict,fave_property_location,fave_property_sec_price,fave_property_price_postfix,fave_property_size,fave_property_size_prefix,fave_property_id,fave_terms-and-conditions,fave_warehouse-length,fave_electricity-system,fave_clear-height3,fave_features3,fave_landlord-name,fave_landlord-contact,fave_agent-team,fave_exact_map_coordinates,fave_floor3,fave_property_land,fave_property_land_postfix,fave_remarks3,fave_property_price,Slug,Approve Status,Post Modified Date
19675,"Factory or Warehouse 845 sqm for RENT at Don Ki Di, Krathum Baen, Samut Sakhon (Property ID: AT1138R)",2023-09-04,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-3.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-3.jpg,Factory|Warehouse,For Rent,,Thailand,Samut Sakhon,Krathum Baen,Don Ki Di,"13.538084,100.8025907,15",160000,Month,845,sqm,AT1138R,"Rent (Minimum 3 years contract, 3 months deposit + 1 month rental advance)",65 m x 13 m,3 Phase 30/100 Amp (Upgradable),7m,With Office area|Detached building,Kuk,874146561,A,"13.621182, 100.265541",2 tons per sqm,2400,sqm,,,factory-or-warehouse-845-sqm-for-rent-at-don-ki-di-krathum-baen-samut-sakhon-property-id-at1138r,publish,2025-07-23
19692,"Factory or Warehouse 20,780 sqm for RENT at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT1139R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/8-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/9-1.jpg,Factory|Warehouse,For Rent,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",2701400,Month,20780,sqm,AT1139R,"Rent (Minimum 3 years contract, 4 months deposit + 1 month rental advance)",145 m x 143 m,3 Phase 50/150 Amp (Upgradable),9m,With Office area|Detached building|On main road,Paul,915599965,A,"13.569370, 100.830591",3 tons per sqm,24637,sqm,,,factory-or-warehouse-20780-sqm-for-rent-at-bang-phriang-bang-bo-samut-prakan-property-id-at1139r,publish,2025-07-12
19703,"Factory or Warehouse 2,400 sqm for RENT at Bang Tho Rat, Mueang Samut Sakhon, Samut Sakhon (Property ID: AT1140R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/8-2.jpg,Factory|Warehouse,For Rent,Purple zone,Thailand,Samut Sakhon,Mueang Samut Sakhon,Bang Tho Rat,"13.538084,100.8025907,15",170000,Month,2400,sqm,AT1140R,"Rent (Minimum 2 years contract, 2 months deposit + 1 month rental advance)",55 m x 44 m,3 Phase 30/100 Amp (Upgradable),5m,With Office area|Detached building|Purple zone|On main road,L,619155569,A,"13.515493, 100.146315",3 tons per sqm,2,rai,,,factory-or-warehouse-2400-sqm-for-rent-at-bang-tho-rat-mueang-samut-sakhon-samut-sakhon-property-id-at1140r,publish,2025-07-23
19713,"Warehouse 440 sqm for RENT at Bang Mae Nang, Bang Yai, Nonthaburi (Property ID: AT1141R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-7.jpg,Warehouse,For Rent,,Thailand,Nonthaburi,Bang Yai,Bang Mae Nang,"13.538084,100.8025907,15",66000,Month,440,sqm,AT1141R,"Rent (Minimum 1 year contract, 2 months deposit + 1 month rental advance)",27 m x 16 m,3 Phase 15/45 Amp (Upgradable),5m,,Fang (Sales) Muangtong Estate,980598925,C,"13.857175, 100.407380",2 tons per sqm,,,,,warehouse-440-sqm-for-rent-at-bang-mae-nang-bang-yai-nonthaburi-property-id-at1141r,publish,2025-07-23
19721,"Warehouse 200 sqm for RENT at Bang Mae Nang, Bang Yai, Nonthaburi (Property ID: AT1142R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-8.jpg,Warehouse,For Rent,,Thailand,Nonthaburi,Bang Yai,Bang Mae Nang,"13.538084,100.8025907,15",30000,Month,200,sqm,AT1142R,"Rent (Minimum 1 year contract, 2 months deposit + 1 month rental advance)",20 m x 10 m,3 Phase 15/45 Amp (Upgradable),5m,,Fang (Sales) Muangtong Estate,980598925,C,"13.857392, 100.407382",2 tons per sqm,,,,,warehouse-200-sqm-for-rent-at-bang-mae-nang-bang-yai-nonthaburi-property-id-at1142r,publish,2025-07-23
19729,"Warehouse 250 sqm for RENT at Bang Phlap, Pak Kret, Nonthaburi (Property ID: AT1143R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-9.jpg,Warehouse,For Rent,,Thailand,Nonthaburi,Pak Kret,Bang Phlap,"13.538084,100.8025907,15",42500,Month,250,sqm,AT1143R,"Rent (Minimum 1 year contract, 2 months deposit + 1 month rental advance)",20 m x 13 m,3 Phase 15/45 Amp (Upgradable),5m,,Fang (Sales) Muangtong Estate,980598925,C,"13.911095, 100.456961",2 tons per sqm,,,,,warehouse-250-sqm-for-rent-at-bang-phlap-pak-kret-nonthaburi-property-id-at1143r,publish,2025-07-23
19737,"Warehouse 200 sqm for RENT at Bang Phlap, Pak Kret, Nonthaburi (Property ID: AT1144R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-10.jpg,Warehouse,For Rent,,Thailand,Nonthaburi,Pak Kret,Bang Phlap,"13.538084,100.8025907,15",32000,Month,200,sqm,AT1144R,"Rent (Minimum 1 year contract, 2 months deposit + 1 month rental advance)",20 m x 10 m,3 Phase 15/45 Amp (Upgradable),5m,,Fang (Sales) Muangtong Estate,980598925,C,"13.923336, 100.462142",2 tons per sqm,,,,,warehouse-200-sqm-for-rent-at-bang-phlap-pak-kret-nonthaburi-property-id-at1144r,publish,2025-07-23
19745,"Warehouse 220 sqm for RENT at Bang Phlap, Pak Kret, Nonthaburi (Property ID: AT1145R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-11.jpg,Warehouse,For Rent,,Thailand,Nonthaburi,Pak Kret,Bang Phlap,"13.538084,100.8025907,15",36000,Month,220,sqm,AT1145R,"Rent (Minimum 1 year contract, 2 months deposit + 1 month rental advance)",20 m x 11 m,3 Phase 15/45 Amp (Upgradable),5m,,Fang (Sales) Muangtong Estate,980598925,C,"13.922949, 100.462388",2 tons per sqm,,,,,warehouse-220-sqm-for-rent-at-bang-phlap-pak-kret-nonthaburi-property-id-at1145r,publish,2025-07-23
19753,"Warehouse 190 sqm for RENT at Bang Phlap, Pak Kret, Nonthaburi (Property ID: AT1146R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-6.jpg,Warehouse,For Rent,,Thailand,Nonthaburi,Pak Kret,Bang Phlap,"13.538084,100.8025907,15",31000,Month,190,sqm,AT1146R,"Rent (Minimum 1 year contract, 2 months deposit + 1 month rental advance)",20 m x 9 m,3 Phase 15/45 Amp (Upgradable),5m,With Office area,Fang (Sales) Muangtong Estate,980598925,C,"13.922865, 100.462211",2 tons per sqm,,,,,warehouse-190-sqm-for-rent-at-bang-phlap-pak-kret-nonthaburi-property-id-at1146r,publish,2025-07-23
19762,"Warehouse 250 sqm for RENT at Bang Phlap, Pak Kret, Nonthaburi (Property ID: AT1147R)",2023-09-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-7.jpg,Warehouse,For Rent,,Thailand,Nonthaburi,Pak Kret,Bang Phlap,"13.538084,100.8025907,15",40000,Month,250,sqm,AT1147R,"Rent (Minimum 1 year contract, 2 months deposit + 1 month rental advance)",20 m x 12 m,3 Phase 15/45 Amp (Upgradable),5m,With Office area,Fang (Sales) Muangtong Estate,980598925,C,"13.923200, 100.461553",2 tons per sqm,,,,,warehouse-250-sqm-for-rent-at-bang-phlap-pak-kret-nonthaburi-property-id-at1147r,publish,2025-07-23
19781,"Factory or Warehouse 1,058 sqm for RENT at Tha Kham, Bang Pakong, Chachoengsao (Property ID: AT1148R)",2023-09-07,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-15.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-15.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-15.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-15.jpg,Factory|Warehouse,For Rent,Purple zone,Thailand,Chachoengsao,Bang Pakong,Tha Kham,"13.538084,100.8025907,15",126960,Month,1058,sqm,AT1148R,"Rent (Minimum 3 years contract, 3 months deposit + 1 month rental advance)",75 m x 14 m,3 Phase 50/150 Amp (Upgradable),5m,Purple zone,Jirot,953516454,A,"13.481788, 100.999707",2 tons per sqm,,,,,factory-or-warehouse-1058-sqm-for-rent-at-tha-kham-bang-pakong-chachoengsao-property-id-at1148r,publish,2025-07-23
19788,"Factory or Warehouse 3,456 sqm for RENT at Tha Kham, Bang Pakong, Chachoengsao (Property ID: AT1149R)",2023-09-07,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-14.jpg,Factory|Warehouse,For Rent,Purple zone,Thailand,Chachoengsao,Bang Pakong,Tha Kham,"13.538084,100.8025907,15",414720,Month,3456,sqm,AT1149R,"Rent (Minimum 3 years contract, 3 months deposit + 1 month rental advance)",102 m x 32 m,3 Phase 50/150 Amp (Upgradable),8m,Purple zone,Jirot,953516454,A,"13.481885, 100.999437",2 tons per sqm,,,,,factory-or-warehouse-3456-sqm-for-rent-at-tha-kham-bang-pakong-chachoengsao-property-id-at1149r,publish,2025-07-23
19796,"Factory or Warehouse 648 sqm for SALE or RENT at Khlong Maduea, Krathum Baen, Samut Sakhon (Property ID: AT1151SR)",2023-09-07,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-53.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-15.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-15.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-18.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-18.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-18.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-18.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-56.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-55.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-54.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-51.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-42.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-24.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/8-15.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/9-9.jpg,Factory|Warehouse,For Rent|For Sale,,Thailand,Samut Sakhon,Krathum Baen,Khlong Maduea,"13.538084,100.8025907,15",85000,Month,648,sqm,AT1151SR,"Sale (Transfer fee paid by seller), Rent (Minimum 3 years contract, 3 months deposit + 1 month rental advance)",48 m x 15 m,3 Phase 30/100 Amp (Upgradable),10m,With Office area,B,818148229,A,"13.632457, 100.313825",3 tons per sqm,,,,12500000,factory-or-warehouse-648-sqm-for-sale-or-rent-at-khlong-maduea-krathum-baen-samut-sakhon-property-id-at1151sr,publish,2025-07-23
19809,"Factory or Warehouse 480 sqm for RENT at Khlong Maduea, Krathum Baen, Samut Sakhon (Property ID: AT1150R)",2023-09-07,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-52.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-19.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-19.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-19.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-55.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-54.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-53.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-50.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-41.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-23.jpg,Factory|Warehouse,For Rent,,Thailand,Samut Sakhon,Krathum Baen,Khlong Maduea,"13.538084,100.8025907,15",48000,Month,480,sqm,AT1150R,"Rent (Minimum 3 years contract, 3 months deposit + 1 month rental advance)",40 m x 12 m,3 Phase 30/100 Amp (Upgradable),6m,With Office area,B,818148229,A,"13.632457, 100.313825",3 tons per sqm,,,,,factory-or-warehouse-480-sqm-for-rent-at-khlong-maduea-krathum-baen-samut-sakhon-property-id-at1150r,publish,2025-07-23
19815,"Factory or Warehouse 865 sqm for RENT at Tha Kham, Bang Pakong, Chachoengsao (Property ID: AT1152R)",2023-09-07,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-20.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-20.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-20.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-19.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/8-3.jpg,Factory|Warehouse,For Rent,Purple zone,Thailand,Chachoengsao,Bang Pakong,Tha Kham,"13.538084,100.8025907,15",103800,Month,865,sqm,AT1152R,"Rent (Minimum 3 years contract, 3 months deposit + 1 month rental advance)",52 m x 16 m,3 Phase 50/150 Amp (Upgradable),5m,With Office area|Purple zone,Jirot,953516454,A,"13.483069, 100.998436",2 tons per sqm,,,,,factory-or-warehouse-865-sqm-for-rent-at-tha-kham-bang-pakong-chachoengsao-property-id-at1152r,publish,2025-07-23
19825,"Factory or Warehouse 1,264 sqm for RENT at Tha Kham, Bang Pakong, Chachoengsao (Property ID: AT1153R)",2023-09-07,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-18.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-21.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-21.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-21.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-20.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/6-18.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/7-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/8-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/9-2.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/10.jpg,Factory|Warehouse,For Rent,Purple zone,Thailand,Chachoengsao,Bang Pakong,Tha Kham,"13.538084,100.8025907,15",151680,Month,1264,sqm,AT1153R,"Rent (Minimum 3 years contract, 3 months deposit + 1 month rental advance)",52 m x 23 m,3 Phase 50/150 Amp (Upgradable),5m,With Office area|Purple zone,Jirot,953516454,A,"13.483069, 100.998436",2 tons per sqm,,,,,factory-or-warehouse-1264-sqm-for-rent-at-tha-kham-bang-pakong-chachoengsao-property-id-at1153r,publish,2025-07-23
19837,"Factory or Warehouse 250 sqm for RENT at Thai Ban, Mueang Samut Prakan, Samut Prakan (Property ID: AT1154R)",2023-09-07,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/1-19.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/2-22.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/3-22.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/4-22.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2023/09/5-21.jpg,Factory|Warehouse,For Rent,Purple zone,Thailand,Samut Prakan,Mueang Samut Prakan,Thai Ban,"13.538084,100.8025907,15",25000,Month,250,sqm,AT1154R,"Rent (Minimum 1 year contract, 3 months deposit + 1 month rental advance)",20 m x 12 m,3 Phase 30/100 Amp (Upgradable),4m,Security guard|Purple zone,Yui,616651694,A,"13.556111, 100.606160",1 ton per sqm,,,,,factory-or-warehouse-250-sqm-for-rent-at-thai-ban-mueang-samut-prakan-samut-prakan-property-id-at1154r,publish,2025-07-12
